height,width,shapeArea,dubois,mosteller,avgError
1652.64819925146,671.588494115562,1.7364163977587,65.679500742962,66.6490357017484,5.02264797199239
1750.75564142958,666.738805135855,1.81138156084416,67.4678469842506,66.7206980760006,6.49884528591362
1779.50209029853,651.702380480708,1.80281578035422,65.7516567145829,64.1728290008524,3.11467120272644
1708.01579339874,673.222585748313,1.78836662120657,67.4099072335508,67.53114860803,7.09607606474667
1698.26214821746,675.19656941494,1.78811107677591,67.7776891776159,68.1711935156202,7.89593864542543
1655.54764451596,658.636107567516,1.69179013006845,62.237736698431,62.5013802236172,1.00070085551733
1686.1386817198,682.410371404222,1.75855891353613,66.0272262848703,66.355826913697,5.06591523695819
1685.08780615866,650.247374108219,1.73293513763601,64.1570786341251,64.1714496436568,1.84803831569993
1692.96344516767,647.168176233247,1.72784478032549,63.4840128197129,63.2239005301157,0.561835991927394
1665.48917964771,651.902726000561,1.72462637545853,64.2910816628837,64.7288222219305,2.3967491149319
1680.29370517265,665.723324229558,1.76104999993399,66.4447503064106,66.9727599391029,5.88691289326471
1685.98948999096,661.492963712841,1.75682033432907,65.9025678366666,66.2115662222963,4.85248734838322
1681.90798476499,653.511318520201,1.74227058284601,64.9727840098758,65.1975536151923,3.30979176592709
1677.49246342528,663.459770875658,1.75906466476842,66.4057265489395,66.9856312587443,5.86615699022523
1675.79956103104,662.175460323972,1.74890155914069,65.7069272774986,66.1924807723992,4.68206988087125
1653.93656161864,656.930836555766,1.72000420075955,64.393594466808,65.0896807513836,2.76450414142189
1665.88478324559,654.894806437518,1.72679601560563,64.4376383901383,64.8942906782557,2.64438814951905
1702.00745235893,667.109265839365,1.78072814667065,67.0712329762165,67.2575283380079,6.61012802716216
1748.52287693885,659.827032345918,1.80608241465581,67.1593230696688,66.4067424348854,6.00481389250335
1733.97333888714,652.411078857448,1.78142391327754,65.8862274030217,65.2161153761502,4.04947839616815
1696.813701146,655.224471338004,1.75428412478776,65.2932377800454,65.2704234201584,3.62195333349508
1703.13911118039,664.191375284483,1.77814493865219,66.8323441552997,66.952226928753,6.17823101908943
1675.41948745492,671.305551232063,1.76875564207587,67.2224930011977,68.0004732558838,7.31981448974723
1698.98491061079,656.739520871357,1.7595893499326,65.6048019015034,65.5925747704755,4.1249021206182
1657.4449509444,632.7007720163,1.67149607872874,60.6839877403406,60.6329911841861,3.71668339323271
1662.95420899623,629.391770711018,1.6706910393391,60.4246991395261,60.2224243272295,4.24831470892415
1677.70810375716,657.380374355213,1.74461196655419,65.3106178917559,65.6834468947178,3.96354348132838
1648.05441879517,634.951741528849,1.66862501749361,60.8202854354031,60.9763797798069,3.33597998792856
1696.50680198036,656.72043625764,1.7540994105688,65.2912977350755,65.2743923421939,3.62356355338837
1707.74971107893,654.664230006468,1.76533723546023,65.6952006776245,65.5201903453103,4.13919922455138
1727.57623980798,655.093112205318,1.78311556338228,66.2558545365627,65.7753411933943,4.78666327774363
1750.39917273897,671.686305143757,1.83317042442682,69.1148047050616,68.6483381453549,9.33582765906076
1747.30396438991,680.366124084337,1.84351328964458,70.0207219012302,69.7734956551308,10.9477917113976
1846.5118368827,692.582281378072,1.94779142739729,73.9665401970569,72.2775668126607,16.066751595014
1834.49360571062,703.208856528114,1.95182467572817,74.75976144327,73.4437763176685,17.6218553658242
1915.2886398093,731.742677572484,2.05735117462008,79.5582324451913,77.2378928476511,24.4413692800336
1909.34016587536,739.963366073614,2.06203902560709,80.170197374118,78.0657799051626,25.58410895181
1891.85538612768,696.090397028893,1.96676910145878,73.6073730399338,70.9477592252795,14.726295448582
1904.1954634434,709.211314509619,2.02172716122983,77.2744755174833,74.8660156934603,20.7464215959869
1916.14037752069,724.556103868106,2.10114540330696,82.9444617287442,81.1007701175979,30.1946284494778
1821.77854049237,720.686756555546,2.00520206195021,79.4553607453604,79.191401655581,25.9101288896361
1904.29635257811,684.496492705127,1.98554574778768,74.5294233242286,71.7450892902643,16.0908830273754
1872.56670150992,680.024156676233,1.93084085544291,71.6734259011915,69.1339215939396,11.7518630913739
1836.7312768768,672.06693383007,1.90722954628359,71.2956136634678,69.4118196650669,11.6725661337577
1785.30587463979,673.243896834518,1.86047859190832,69.7973960900742,68.7244662100252,9.93798595245982
1744.36343412986,670.516596225473,1.82139021640852,68.4654592034639,68.0144515708596,8.31738950343141
1847.91035602098,672.136877952558,1.90317429052148,70.5632744893763,68.3538353646258,10.2516744873032
1705.34075705077,677.844506742283,1.78297550132432,67.1092029592599,67.2326485501101,6.6205170709286
1696.18775721852,688.821006649101,1.78977428467092,67.9868789004816,68.4630806902968,8.29361872284001
1738.91626257277,673.959942506358,1.80063461872875,67.1235663258602,66.558997319599,6.09727273449138
1746.61118535385,683.603479122026,1.82229322329535,68.4451664471814,67.9443987337897,8.24568665156436
1747.418909599,680.911358352871,1.82622539172141,68.70909423591,68.2360307806978,8.68660715603791
1728.80064134302,681.907324284577,1.80879789467075,68.1298877608304,67.9440277594552,7.99517104784576
1742.27077541771,680.021884885269,1.81938971206306,68.3971991944954,67.977867924015,8.23418025278599
1734.93716698082,673.429098929999,1.79966699185977,67.2052269997368,66.7351596088459,6.30189413379578
1731.77214414935,673.960298042184,1.79708458252266,67.1349682320773,66.7175513740514,6.23215841756249
1735.77651965482,669.639533607218,1.79118206084289,66.5408207768834,65.9427636811472,5.14570195081794
1736.06005337948,665.373921636497,1.78535112153399,66.0975006909931,65.4205454597172,4.37940170691295
1749.48300510314,670.998630832185,1.81024955554236,67.4325637780811,66.7053248063397,6.45864173366726
1765.87305665737,668.212931484426,1.81925180280211,67.4727868703602,66.4234142499824,6.26682628598619
